Año,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2017,18,NAYARIT,3,JESUS MARIA,ES,553,26510,5,1525,28040,41526,553,No
2017,18,NAYARIT,3,JESUS MARIA,PAN_PRD_PT_PRS,143,26510,5,1525,28040,41526,13439,Sí
2017,18,NAYARIT,3,JESUS MARIA,PAN_PRD_PT,29,26510,5,1525,28040,41526,13210,Sí
2017,18,NAYARIT,3,JESUS MARIA,PAN_PRD_PRS,9,26510,5,1525,28040,41526,13056,Sí
2017,18,NAYARIT,3,JESUS MARIA,PAN_PT_PRS,1,26510,5,1525,28040,41526,12525,Sí
2017,18,NAYARIT,3,JESUS MARIA,PRD_PT_PRS,1,26510,5,1525,28040,41526,1137,Sí
2017,18,NAYARIT,3,JESUS MARIA,PAN_PRD,83,26510,5,1525,28040,41526,13015,Sí
2017,18,NAYARIT,3,JESUS MARIA,PAN_PT,31,26510,5,1525,28040,41526,12440,Sí
2017,18,NAYARIT,3,JESUS MARIA,PAN_PRS,21,26510,5,1525,28040,41526,12296,Sí
2017,18,NAYARIT,3,JESUS MARIA,PRD_PT,7,26510,5,1525,28040,41526,1028,Sí
2017,18,NAYARIT,3,JESUS MARIA,PRD_PRS,2,26510,5,1525,28040,41526,889,Sí
2017,18,NAYARIT,3,JESUS MARIA,PT_PRS,7,26510,5,1525,28040,41526,371,Sí
2017,18,NAYARIT,3,JESUS MARIA,PRI_PVEM_NUAL,11,26510,5,1525,28040,41526,7495,Sí
2017,18,NAYARIT,3,JESUS MARIA,PRI_PVEM,30,26510,5,1525,28040,41526,7149,Sí
2017,18,NAYARIT,3,JESUS MARIA,PRI_NUAL,21,26510,5,1525,28040,41526,6933,Sí
2017,18,NAYARIT,3,JESUS MARIA,PVEM_NUAL,12,26510,5,1525,28040,41526,949,Sí
2017,18,NAYARIT,3,JESUS MARIA,Candidatura Independiente,1355,26510,5,1525,28040,41526,1355,No
2017,18,NAYARIT,4,TUXPAN,PAN,4528,30065,20,1155,31240,46198,4528,No
2017,18,NAYARIT,4,TUXPAN,PRI,7996,30065,20,1155,31240,46198,7996,No
2017,18,NAYARIT,4,TUXPAN,PRD,4021,30065,20,1155,31240,46198,4021,No
2017,18,NAYARIT,4,TUXPAN,PT,838,30065,20,1155,31240,46198,838,No
2017,18,NAYARIT,4,TUXPAN,PVEM,414,30065,20,1155,31240,46198,414,No
2017,18,NAYARIT,4,TUXPAN,PRS,236,30065,20,1155,31240,46198,236,No
2017,18,NAYARIT,4,TUXPAN,MC,1723,30065,20,1155,31240,46198,1723,No
2017,18,NAYARIT,4,TUXPAN,NUAL,593,30065,20,1155,31240,46198,593,No
2017,18,NAYARIT,4,TUXPAN,MORENA,1502,30065,20,1155,31240,46198,1502,No
2017,18,NAYARIT,4,TUXPAN,ES,330,30065,20,1155,31240,46198,330,No
2017,18,NAYARIT,4,TUXPAN,PAN_PRD_PT_PRS,134,30065,20,1155,31240,46198,9757,Sí
2017,18,NAYARIT,4,TUXPAN,PAN_PRD_PT,42,30065,20,1155,31240,46198,9429,Sí
2017,18,NAYARIT,4,TUXPAN,PAN_PRD_PRS,8,30065,20,1155,31240,46198,8793,Sí
2017,18,NAYARIT,4,TUXPAN,PAN_PT_PRS,3,30065,20,1155,31240,46198,5605,Sí
2017,18,NAYARIT,4,TUXPAN,PRD_PT_PRS,5,30065,20,1155,31240,46198,5100,Sí
2017,18,NAYARIT,4,TUXPAN,PAN_PRD,100,30065,20,1155,31240,46198,8649,Sí
2017,18,NAYARIT,4,TUXPAN,PAN_PT,15,30065,20,1155,31240,46198,5381,Sí
2017,18,NAYARIT,4,TUXPAN,PAN_PRS,4,30065,20,1155,31240,46198,4768,Sí
2017,18,NAYARIT,4,TUXPAN,PRD_PT,22,30065,20,1155,31240,46198,4881,Sí
2017,18,NAYARIT,4,TUXPAN,PRD_PRS,8,30065,20,1155,31240,46198,4265,Sí
2017,18,NAYARIT,4,TUXPAN,PT_PRS,1,30065,20,1155,31240,46198,1075,Sí
2017,18,NAYARIT,4,TUXPAN,PRI_PVEM_NUAL,8,30065,20,1155,31240,46198,9011,Sí
2017,18,NAYARIT,4,TUXPAN,PRI_PVEM,54,30065,20,1155,31240,46198,8464,Sí
2017,18,NAYARIT,4,TUXPAN,PRI_NUAL,38,30065,20,1155,31240,46198,8627,Sí
2017,18,NAYARIT,4,TUXPAN,PVEM_NUAL,12,30065,20,1155,31240,46198,1019,Sí
2017,18,NAYARIT,4,TUXPAN,Candidatura Independiente,7430,30065,20,1155,31240,46198,7430,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN,5405,27258,19,1167,28444,44968,5405,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRI,8259,27258,19,1167,28444,44968,8259,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRD,5727,27258,19,1167,28444,44968,5727,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PT,1250,27258,19,1167,28444,44968,1250,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PVEM,825,27258,19,1167,28444,44968,825,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRS,231,27258,19,1167,28444,44968,231,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,MC,934,27258,19,1167,28444,44968,934,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,NUAL,476,27258,19,1167,28444,44968,476,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,MORENA,2376,27258,19,1167,28444,44968,2376,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,ES,270,27258,19,1167,28444,44968,270,No
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN_PRD_PT_PRS,274,27258,19,1167,28444,44968,12887,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN_PRD_PT,83,27258,19,1167,28444,44968,12465,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN_PRD_PRS,11,27258,19,1167,28444,44968,11374,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN_PT_PRS,5,27258,19,1167,28444,44968,6891,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRD_PT_PRS,14,27258,19,1167,28444,44968,7222,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN_PRD,171,27258,19,1167,28444,44968,11303,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN_PT,23,27258,19,1167,28444,44968,6678,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PAN_PRS,8,27258,19,1167,28444,44968,5644,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRD_PT,56,27258,19,1167,28444,44968,7033,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRD_PRS,5,27258,19,1167,28444,44968,5963,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PT_PRS,5,27258,19,1167,28444,44968,1486,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRI_PVEM_NUAL,16,27258,19,1167,28444,44968,9576,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRI_PVEM,53,27258,19,1167,28444,44968,9137,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PRI_NUAL,21,27258,19,1167,28444,44968,8756,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,PVEM_NUAL,11,27258,19,1167,28444,44968,1312,Sí
2017,18,NAYARIT,5,SANTIAGO IXCUINTLA,Candidatura Independiente,749,27258,19,1167,28444,44968,749,No
2017,18,NAYARIT,6,TEPIC,PAN,6777,28105,17,1135,29257,45495,6777,No
2017,18,NAYARIT,6,TEPIC,PRI,7117,28105,17,1135,29257,45495,7117,No
2017,18,NAYARIT,6,TEPIC,PRD,1579,28105,17,1135,29257,45495,1579,No
2017,18,NAYARIT,6,TEPIC,PT,1001,28105,17,1135,29257,45495,1001,No
2017,18,NAYARIT,6,TEPIC,PVEM,862,28105,17,1135,29257,45495,862,No
2017,18,NAYARIT,6,TEPIC,PRS,146,28105,17,1135,29257,45495,146,No
2017,18,NAYARIT,6,TEPIC,MC,1438,28105,17,1135,29257,45495,1438,No
2017,18,NAYARIT,6,TEPIC,NUAL,772,28105,17,1135,29257,45495,772,No
2017,18,NAYARIT,6,TEPIC,MORENA,5241,28105,17,1135,29257,45495,5241,No
2017,18,NAYARIT,6,TEPIC,ES,453,28105,17,1135,29257,45495,453,No
2017,18,NAYARIT,6,TEPIC,PAN_PRD_PT_PRS,161,28105,17,1135,29257,45495,9664,Sí
2017,18,NAYARIT,6,TEPIC,PAN_PRD_PT,47,28105,17,1135,29257,45495,9404,Sí
2017,18,NAYARIT,6,TEPIC,PAN_PRD_PRS,2,28105,17,1135,29257,45495,8504,Sí
2017,18,NAYARIT,6,TEPIC,PAN_PT_PRS,1,28105,17,1135,29257,45495,7925,Sí
2017,18,NAYARIT,6,TEPIC,PRD_PT_PRS,2,28105,17,1135,29257,45495,2728,Sí
2017,18,NAYARIT,6,TEPIC,PAN_PRD,79,28105,17,1135,29257,45495,8435,Sí
2017,18,NAYARIT,6,TEPIC,PAN_PT,20,28105,17,1135,29257,45495,7798,Sí
2017,18,NAYARIT,6,TEPIC,PAN_PRS,3,28105,17,1135,29257,45495,6926,Sí
2017,18,NAYARIT,6,TEPIC,PRD_PT,19,28105,17,1135,29257,45495,2599,Sí
2017,18,NAYARIT,6,TEPIC,PRD_PRS,0,28105,17,1135,29257,45495,1725,Sí
2017,18,NAYARIT,6,TEPIC,PT_PRS,5,28105,17,1135,29257,45495,1152,Sí
2017,18,NAYARIT,6,TEPIC,Candidatura Independiente,821,28105,17,1135,29257,45495,821,No
2017,18,NAYARIT,6,TEPIC,Candidatura Independiente,884,28105,17,1135,29257,45495,884,No
2017,18,NAYARIT,6,TEPIC,Candidatura Independiente,675,28105,17,1135,29257,45495,675,No
2017,18,NAYARIT,7,TEPIC,PAN,5600,24665,17,867,25549,47096,5600,No
2017,18,NAYARIT,7,TEPIC,PRI,4632,24665,17,867,25549,47096,4632,No
2017,18,NAYARIT,7,TEPIC,PRD,1332,24665,17,867,25549,47096,1332,No
2017,18,NAYARIT,7,TEPIC,PT,641,24665,17,867,25549,47096,641,No
2017,18,NAYARIT,7,TEPIC,PVEM,864,24665,17,867,25549,47096,864,No
2017,18,NAYARIT,7,TEPIC,PRS,119,24665,17,867,25549,47096,119,No
2017,18,NAYARIT,7,TEPIC,MC,1482,24665,17,867,25549,47096,1482,No
2017,18,NAYARIT,7,TEPIC,NUAL,932,24665,17,867,25549,47096,932,No
2017,18,NAYARIT,7,TEPIC,MORENA,4176,24665,17,867,25549,47096,4176,No
2017,18,NAYARIT,7,TEPIC,ES,483,24665,17,867,25549,47096,483,No
2017,18,NAYARIT,7,TEPIC,PAN_PRD_PT_PRS,140,24665,17,867,25549,47096,7832,Sí
2017,18,NAYARIT,7,TEPIC,PAN_PRD_PT,38,24665,17,867,25549,47096,7611,Sí
2017,18,NAYARIT,7,TEPIC,PAN_PRD_PRS,4,24665,17,867,25549,47096,7055,Sí
2017,18,NAYARIT,7,TEPIC,PAN_PT_PRS,2,24665,17,867,25549,47096,6362,Sí
2017,18,NAYARIT,7,TEPIC,PRD_PT_PRS,3,24665,17,867,25549,47096,2095,Sí
2017,18,NAYARIT,7,TEPIC,PAN_PRD,75,24665,17,867,25549,47096,7007,Sí
2017,18,NAYARIT,7,TEPIC,PAN_PT,17,24665,17,867,25549,47096,6258,Sí
2017,18,NAYARIT,7,TEPIC,PAN_PRS,0,24665,17,867,25549,47096,5719,Sí
2017,18,NAYARIT,7,TEPIC,PRD_PT,21,24665,17,867,25549,47096,1994,Sí
2017,18,NAYARIT,7,TEPIC,PRD_PRS,2,24665,17,867,25549,47096,1453,Sí
2017,18,NAYARIT,7,TEPIC,PT_PRS,2,24665,17,867,25549,47096,762,Sí
2017,18,NAYARIT,7,TEPIC,Candidatura Independiente,2232,24665,17,867,25549,47096,2232,No
2017,18,NAYARIT,7,TEPIC,Candidatura Independiente,453,24665,17,867,25549,47096,453,No
2017,18,NAYARIT,7,TEPIC,Candidatura Independiente,1415,24665,17,867,25549,47096,1415,No
2017,18,NAYARIT,8,TEPIC,PAN,6607,27538,19,815,28372,47049,6607,No
2017,18,NAYARIT,8,TEPIC,PRI,5648,27538,19,815,28372,47049,5648,No
2017,18,NAYARIT,8,TEPIC,PRD,1864,27538,19,815,28372,47049,1864,No
2017,18,NAYARIT,8,TEPIC,PT,1063,27538,19,815,28372,47049,1063,No
2017,18,NAYARIT,8,TEPIC,PVEM,753,27538,19,815,28372,47049,753,No
2017,18,NAYARIT,8,TEPIC,PRS,161,27538,19,815,28372,47049,161,No
2017,18,NAYARIT,8,TEPIC,MC,1343,27538,19,815,28372,47049,1343,No
2017,18,NAYARIT,8,TEPIC,NUAL,687,27538,19,815,28372,47049,687,No
2017,18,NAYARIT,8,TEPIC,MORENA,5387,27538,19,815,28372,47049,5387,No
2017,18,NAYARIT,8,TEPIC,ES,364,27538,19,815,28372,47049,364,No
2017,18,NAYARIT,8,TEPIC,PAN_PRD_PT_PRS,156,27538,19,815,28372,47049,9851,Sí
2017,18,NAYARIT,8,TEPIC,PAN_PRD_PT,56,27538,19,815,28372,47049,9590,Sí
2017,18,NAYARIT,8,TEPIC,PAN_PRD_PRS,8,27538,19,815,28372,47049,8640,Sí
2017,18,NAYARIT,8,TEPIC,PAN_PT_PRS,9,27538,19,815,28372,47049,7840,Sí
2017,18,NAYARIT,8,TEPIC,PRD_PT_PRS,3,27538,19,815,28372,47049,3091,Sí
2017,18,NAYARIT,8,TEPIC,PAN_PRD,87,27538,19,815,28372,47049,8558,Sí
2017,18,NAYARIT,8,TEPIC,PAN_PT,22,27538,19,815,28372,47049,7692,Sí
2017,18,NAYARIT,8,TEPIC,PAN_PRS,3,27538,19,815,28372,47049,6771,Sí
2017,18,NAYARIT,8,TEPIC,PRD_PT,18,27538,19,815,28372,47049,2945,Sí
2017,18,NAYARIT,8,TEPIC,PRD_PRS,0,27538,19,815,28372,47049,2025,Sí
2017,18,NAYARIT,8,TEPIC,PT_PRS,3,27538,19,815,28372,47049,1227,Sí
2017,18,NAYARIT,8,TEPIC,Candidatura Independiente,2545,27538,19,815,28372,47049,2545,No
2017,18,NAYARIT,8,TEPIC,Candidatura Independiente,751,27538,19,815,28372,47049,751,No
2017,18,NAYARIT,9,TEPIC,PAN,5414,27792,30,969,28791,47545,5414,No
2017,18,NAYARIT,9,TEPIC,PRI,4643,27792,30,969,28791,47545,4643,No
2017,18,NAYARIT,9,TEPIC,PRD,1544,27792,30,969,28791,47545,1544,No
2017,18,NAYARIT,9,TEPIC,PT,717,27792,30,969,28791,47545,717,No
2017,18,NAYARIT,9,TEPIC,PVEM,518,27792,30,969,28791,47545,518,No
2017,18,NAYARIT,9,TEPIC,PRS,109,27792,30,969,28791,47545,109,No
2017,18,NAYARIT,9,TEPIC,MC,1129,27792,30,969,28791,47545,1129,No
2017,18,NAYARIT,9,TEPIC,NUAL,1402,27792,30,969,28791,47545,1402,No
2017,18,NAYARIT,9,TEPIC,MORENA,5232,27792,30,969,28791,47545,5232,No
2017,18,NAYARIT,9,TEPIC,ES,472,27792,30,969,28791,47545,472,No
2017,18,NAYARIT,9,TEPIC,PAN_PRD_PT_PRS,172,27792,30,969,28791,47545,7956,Sí
2017,18,NAYARIT,9,TEPIC,PAN_PRD_PT,55,27792,30,969,28791,47545,7730,Sí
2017,18,NAYARIT,9,TEPIC,PAN_PRD_PRS,6,27792,30,969,28791,47545,7073,Sí
2017,18,NAYARIT,9,TEPIC,PAN_PT_PRS,3,27792,30,969,28791,47545,6243,Sí
2017,18,NAYARIT,9,TEPIC,PRD_PT_PRS,9,27792,30,969,28791,47545,2379,Sí
2017,18,NAYARIT,9,TEPIC,PAN_PRD,135,27792,30,969,28791,47545,7093,Sí
2017,18,NAYARIT,9,TEPIC,PAN_PT,18,27792,30,969,28791,47545,6149,Sí
2017,18,NAYARIT,9,TEPIC,PAN_PRS,4,27792,30,969,28791,47545,5527,Sí
2017,18,NAYARIT,9,TEPIC,PRD_PT,14,27792,30,969,28791,47545,2275,Sí
2017,18,NAYARIT,9,TEPIC,PRD_PRS,2,27792,30,969,28791,47545,1655,Sí
2017,18,NAYARIT,9,TEPIC,PT_PRS,1,27792,30,969,28791,47545,827,Sí
2017,18,NAYARIT,9,TEPIC,Candidatura Independiente,4579,27792,30,969,28791,47545,4579,No
2017,18,NAYARIT,9,TEPIC,Candidatura Independiente,575,27792,30,969,28791,47545,575,No
2017,18,NAYARIT,9,TEPIC,Candidatura Independiente,1039,27792,30,969,28791,47545,1039,No
2017,5,COAHUILA,1,ACUÑA,PAN,9709,73139,18,1615,74772,137802,9709,No
2017,5,COAHUILA,1,ACUÑA,PRI,20183,73139,18,1615,74772,137802,20183,No
2017,5,COAHUILA,1,ACUÑA,PRD,11135,73139,18,1615,74772,137802,11135,No
2017,5,COAHUILA,1,ACUÑA,PT,1254,73139,18,1615,74772,137802,1254,No
2017,5,COAHUILA,1,ACUÑA,PVEM,684,73139,18,1615,74772,137802,684,No
2017,5,COAHUILA,1,ACUÑA,UDC,21463,73139,18,1615,74772,137802,21463,No
2017,5,COAHUILA,1,ACUÑA,MC,529,73139,18,1615,74772,137802,529,No
2017,5,COAHUILA,1,ACUÑA,NUAL,725,73139,18,1615,74772,137802,725,No
2017,5,COAHUILA,1,ACUÑA,SI,298,73139,18,1615,74772,137802,298,No
2017,5,COAHUILA,1,ACUÑA,PPC,93,73139,18,1615,74772,137802,93,No
2017,5,COAHUILA,1,ACUÑA,PJ,3057,73139,18,1615,74772,137802,3057,No
2017,5,COAHUILA,1,ACUÑA,PRC,150,73139,18,1615,74772,137802,150,No
2017,5,COAHUILA,1,ACUÑA,PCP,62,73139,18,1615,74772,137802,62,No
2017,5,COAHUILA,1,ACUÑA,MORENA,2618,73139,18,1615,74772,137802,2618,No
2017,5,COAHUILA,1,ACUÑA,ES,415,73139,18,1615,74772,137802,415,No
2017,5,COAHUILA,1,ACUÑA,PAN_UDC_PPC_ES,44,73139,18,1615,74772,137802,31724,Sí
2017,5,COAHUILA,1,ACUÑA,PAN_UDC_PPC,45,73139,18,1615,74772,137802,31310,Sí
2017,5,COAHUILA,1,ACUÑA,PAN_UDC_ES,13,73139,18,1615,74772,137802,31600,Sí
2017,5,COAHUILA,1,ACUÑA,PAN_PPC_ES,7,73139,18,1615,74772,137802,10224,Sí
2017,5,COAHUILA,1,ACUÑA,UDC_PPC_ES,0,73139,18,1615,74772,137802,21971,Sí
2017,5,COAHUILA,1,ACUÑA,PAN_UDC,637,73139,18,1615,74772,137802,31809,Sí
2017,5,COAHUILA,1,ACUÑA,PAN_PPC,4,73139,18,1615,74772,137802,9806,Sí
2017,5,COAHUILA,1,ACUÑA,PAN_ES,4,73139,18,1615,74772,137802,10128,Sí
2017,5,COAHUILA,1,ACUÑA,UDC_PPC,8,73139,18,1615,74772,137802,21564,Sí
2017,5,COAHUILA,1,ACUÑA,UDC_ES,2,73139,18,1615,74772,137802,21880,Sí
2017,5,COAHUILA,1,ACUÑA,PPC_ES,0,73139,18,1615,74772,137802,508,Sí
2017,5,COAHUILA,10,TORREON,PAN,29024,70376,28,1555,71959,123052,29024,No
2017,5,COAHUILA,10,TORREON,PRI,23760,70376,28,1555,71959,123052,23760,No
2017,5,COAHUILA,10,TORREON,PRD,1335,70376,28,1555,71959,123052,1335,No
2017,5,COAHUILA,10,TORREON,PT,1532,70376,28,1555,71959,123052,1532,No
2017,5,COAHUILA,10,TORREON,PVEM,1733,70376,28,1555,71959,123052,1733,No
2017,5,COAHUILA,10,TORREON,UDC,147,70376,28,1555,71959,123052,147,No
2017,5,COAHUILA,10,TORREON,MC,666,70376,28,1555,71959,123052,666,No
2017,5,COAHUILA,10,TORREON,NUAL,1039,70376,28,1555,71959,123052,1039,No
2017,5,COAHUILA,10,TORREON,SI,431,70376,28,1555,71959,123052,431,No
2017,5,COAHUILA,10,TORREON,PPC,328,70376,28,1555,71959,123052,328,No
2017,5,COAHUILA,10,TORREON,PJ,529,70376,28,1555,71959,123052,529,No
2017,5,COAHUILA,10,TORREON,PRC,329,70376,28,1555,71959,123052,329,No
2017,5,COAHUILA,10,TORREON,PCP,132,70376,28,1555,71959,123052,132,No
2017,5,COAHUILA,10,TORREON,MORENA,8966,70376,28,1555,71959,123052,8966,No
2017,5,COAHUILA,10,TORREON,ES,286,70376,28,1555,71959,123052,286,No
2017,5,COAHUILA,10,TORREON,PAN_UDC_PPC_ES,61,70376,28,1555,71959,123052,29846,Sí
2017,5,COAHUILA,10,TORREON,PAN_UDC_PPC,19,70376,28,1555,71959,123052,29518,Sí
2017,5,COAHUILA,10,TORREON,PAN_UDC_ES,6,70376,28,1555,71959,123052,29463,Sí
2017,5,COAHUILA,10,TORREON,PAN_PPC_ES,5,70376,28,1555,71959,123052,29643,Sí
2017,5,COAHUILA,10,TORREON,UDC_PPC_ES,0,70376,28,1555,71959,123052,761,Sí
2017,5,COAHUILA,10,TORREON,PAN_UDC,27,70376,28,1555,71959,123052,29198,Sí
2017,5,COAHUILA,10,TORREON,PAN_PPC,9,70376,28,1555,71959,123052,29361,Sí
2017,5,COAHUILA,10,TORREON,PAN_ES,12,70376,28,1555,71959,123052,29322,Sí
2017,5,COAHUILA,10,TORREON,UDC_PPC,0,70376,28,1555,71959,123052,475,Sí
2017,5,COAHUILA,10,TORREON,UDC_ES,0,70376,28,1555,71959,123052,433,Sí
2017,5,COAHUILA,10,TORREON,PPC_ES,0,70376,28,1555,71959,123052,614,Sí
2017,5,COAHUILA,11,TORREON,PAN,27656,70012,39,1433,71484,128155,27656,No
2017,5,COAHUILA,11,TORREON,PRI,22240,70012,39,1433,71484,128155,22240,No
2017,5,COAHUILA,11,TORREON,PRD,1704,70012,39,1433,71484,128155,1704,No
2017,5,COAHUILA,11,TORREON,PT,1317,70012,39,1433,71484,128155,1317,No
2017,5,COAHUILA,11,TORREON,PVEM,2170,70012,39,1433,71484,128155,2170,No
2017,5,COAHUILA,11,TORREON,UDC,152,70012,39,1433,71484,128155,152,No
2017,5,COAHUILA,11,TORREON,MC,673,70012,39,1433,71484,128155,673,No
2017,5,COAHUILA,11,TORREON,NUAL,1430,70012,39,1433,71484,128155,1430,No
2017,5,COAHUILA,11,TORREON,SI,581,70012,39,1433,71484,128155,581,No
2017,5,COAHUILA,11,TORREON,PPC,359,70012,39,1433,71484,128155,359,No
2017,5,COAHUILA,11,TORREON,PJ,482,70012,39,1433,71484,128155,482,No
2017,5,COAHUILA,11,TORREON,PRC,376,70012,39,1433,71484,128155,376,No
2017,5,COAHUILA,11,TORREON,PCP,197,70012,39,1433,71484,128155,197,No
2017,5,COAHUILA,11,TORREON,MORENA,10187,70012,39,1433,71484,128155,10187,No
2017,5,COAHUILA,11,TORREON,ES,366,70012,39,1433,71484,128155,366,No
2017,5,COAHUILA,11,TORREON,PAN_UDC_PPC_ES,51,70012,39,1433,71484,128155,28584,Sí
2017,5,COAHUILA,11,TORREON,PAN_UDC_PPC,19,70012,39,1433,71484,128155,28186,Sí
2017,5,COAHUILA,11,TORREON,PAN_UDC_ES,7,70012,39,1433,71484,128155,28181,Sí
2017,5,COAHUILA,11,TORREON,PAN_PPC_ES,7,70012,39,1433,71484,128155,28388,Sí
2017,5,COAHUILA,11,TORREON,UDC_PPC_ES,0,70012,39,1433,71484,128155,877,Sí
2017,5,COAHUILA,11,TORREON,PAN_UDC,20,70012,39,1433,71484,128155,27828,Sí
2017,5,COAHUILA,11,TORREON,PAN_PPC,12,70012,39,1433,71484,128155,28027,Sí
2017,5,COAHUILA,11,TORREON,PAN_ES,5,70012,39,1433,71484,128155,28027,Sí
2017,5,COAHUILA,11,TORREON,UDC_PPC,0,70012,39,1433,71484,128155,511,Sí
2017,5,COAHUILA,11,TORREON,UDC_ES,1,70012,39,1433,71484,128155,519,Sí
2017,5,COAHUILA,11,TORREON,PPC_ES,0,70012,39,1433,71484,128155,725,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN,14598,67920,32,3149,71101,126528,14598,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PRI,26244,67920,32,3149,71101,126528,26244,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PRD,1838,67920,32,3149,71101,126528,1838,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PT,1092,67920,32,3149,71101,126528,1092,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PVEM,3639,67920,32,3149,71101,126528,3639,No
2017,5,COAHUILA,12,RAMOS ARIZPE,UDC,724,67920,32,3149,71101,126528,724,No
2017,5,COAHUILA,12,RAMOS ARIZPE,MC,389,67920,32,3149,71101,126528,389,No
2017,5,COAHUILA,12,RAMOS ARIZPE,NUAL,3227,67920,32,3149,71101,126528,3227,No
2017,5,COAHUILA,12,RAMOS ARIZPE,SI,1822,67920,32,3149,71101,126528,1822,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PPC,178,67920,32,3149,71101,126528,178,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PJ,3796,67920,32,3149,71101,126528,3796,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PRC,202,67920,32,3149,71101,126528,202,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PCP,4594,67920,32,3149,71101,126528,4594,No
2017,5,COAHUILA,12,RAMOS ARIZPE,MORENA,4590,67920,32,3149,71101,126528,4590,No
2017,5,COAHUILA,12,RAMOS ARIZPE,ES,942,67920,32,3149,71101,126528,942,No
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN_UDC_PPC_ES,12,67920,32,3149,71101,126528,16454,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN_UDC_PPC,2,67920,32,3149,71101,126528,15502,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN_UDC_ES,2,67920,32,3149,71101,126528,16266,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN_PPC_ES,1,67920,32,3149,71101,126528,15719,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,UDC_PPC_ES,0,67920,32,3149,71101,126528,1844,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN_UDC,23,67920,32,3149,71101,126528,15345,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN_PPC,1,67920,32,3149,71101,126528,14777,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PAN_ES,4,67920,32,3149,71101,126528,15544,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,UDC_PPC,0,67920,32,3149,71101,126528,902,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,UDC_ES,0,67920,32,3149,71101,126528,1666,Sí
2017,5,COAHUILA,12,RAMOS ARIZPE,PPC_ES,0,67920,32,3149,71101,126528,1120,Sí
2017,5,COAHUILA,13,SALTILLO,PAN,21352,73547,86,2043,75676,138278,21352,No
2017,5,COAHUILA,13,SALTILLO,PRI,29169,73547,86,2043,75676,138278,29169,No
2017,5,COAHUILA,13,SALTILLO,PRD,1098,73547,86,2043,75676,138278,1098,No
2017,5,COAHUILA,13,SALTILLO,PT,1154,73547,86,2043,75676,138278,1154,No
2017,5,COAHUILA,13,SALTILLO,PVEM,2052,73547,86,2043,75676,138278,2052,No
2017,5,COAHUILA,13,SALTILLO,UDC,311,73547,86,2043,75676,138278,311,No
