Año,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,Coalición
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PT,3891,18812,1,441,19254,34561,No
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,UDC,338,18812,1,441,19254,34561,No
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,MC,437,18812,1,441,19254,34561,No
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,MORENA,6591,18812,1,441,19254,34561,No
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PAN_PRI_PRD,68,18812,1,441,19254,34561,Sí
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PAN_PRI,88,18812,1,441,19254,34561,Sí
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PAN_PRD,4,18812,1,441,19254,34561,Sí
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PRI_PRD,6,18812,1,441,19254,34561,Sí
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PVEM_UDC,4,18812,1,441,19254,34561,Sí
2023,5,COAHUILA,33,SAN PEDRO,PAN,870,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,PRI,20667,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,PRD,4394,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,PVEM,5307,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,PT,3232,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,UDC,2402,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,MC,450,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,MORENA,11827,49720,53,2119,51892,74950,No
2023,5,COAHUILA,33,SAN PEDRO,PAN_PRI_PRD,179,49720,53,2119,51892,74950,Sí
2023,5,COAHUILA,33,SAN PEDRO,PAN_PRI,140,49720,53,2119,51892,74950,Sí
2023,5,COAHUILA,33,SAN PEDRO,PAN_PRD,25,49720,53,2119,51892,74950,Sí
2023,5,COAHUILA,33,SAN PEDRO,PRI_PRD,140,49720,53,2119,51892,74950,Sí
2023,5,COAHUILA,33,SAN PEDRO,PVEM_UDC,87,49720,53,2119,51892,74950,Sí
2023,5,COAHUILA,35,TORREON,PAN,30671,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,PRI,141336,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,PRD,5301,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,PVEM,12917,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,PT,17861,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,UDC,4022,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,MC,5764,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,MORENA,88303,309184,64,7010,316258,538871,No
2023,5,COAHUILA,35,TORREON,PAN_PRI_PRD,1522,309184,64,7010,316258,538871,Sí
2023,5,COAHUILA,35,TORREON,PAN_PRI,1198,309184,64,7010,316258,538871,Sí
2023,5,COAHUILA,35,TORREON,PAN_PRD,52,309184,64,7010,316258,538871,Sí
2023,5,COAHUILA,35,TORREON,PRI_PRD,127,309184,64,7010,316258,538871,Sí
2023,5,COAHUILA,35,TORREON,PVEM_UDC,110,309184,64,7010,316258,538871,Sí
